LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
W8L6109K0C,48,55376,185119,563,6,2,8.96,36,0.71,Bachelor's,Part-time,Divorced,Yes,Yes,Business,No,0
SGRRE0SJ4K,30,142168,126875,406,34,1,23.5,24,0.6,High School,Self-employed,Married,No,No,Auto,Yes,0
5GMD8FI05Q,41,124700,226582,841,24,4,7.07,36,0.18,Bachelor's,Full-time,Divorced,Yes,Yes,Business,No,1
JCMV46EF5P,60,45181,208634,534,102,2,20.97,12,0.28,Bachelor's,Unemployed,Single,Yes,Yes,Education,Yes,0
KISJEKH22F,61,47010,201425,517,37,3,20.18,36,0.72,Master's,Part-time,Married,No,No,Auto,No,0
2LV0G9LNFT,68,71563,8354,665,15,4,5.82,12,0.71,Master's,Self-employed,Divorced,Yes,No,Business,Yes,0
7952XZWT7S,65,30297,164392,463,20,1,21.33,24,0.59,Master's,Unemployed,Divorced,No,No,Auto,No,0
YURELRZJCF,22,40162,87508,340,71,1,11.15,24,0.46,Master's,Unemployed,Divorced,No,No,Home,No,0
799UVEZIEC,30,63661,83557,816,55,1,9.1,60,0.51,PhD,Part-time,Married,No,Yes,Education,No,0
WO1B6BZTX9,32,121103,73807,478,102,2,6.45,60,0.23,High School,Full-time,Single,Yes,Yes,Business,No,0
KU9ZREPQMX,65,113602,7487,705,84,1,2.51,36,0.75,Master's,Part-time,Married,No,Yes,Auto,No,0
56SB1V1MI6,57,78388,194648,685,58,2,16.36,48,0.54,PhD,Part-time,Single,No,Yes,Other,No,0
1PEFS6NXIW,23,148967,209191,325,27,4,12.8,36,0.5,Bachelor's,Unemployed,Single,Yes,No,Business,No,0
UC9BNSEES7,54,24061,81496,497,34,1,10.58,36,0.81,High School,Full-time,Single,Yes,Yes,Business,Yes,0
P4ZH5CNT1F,67,79095,217482,643,45,3,4.77,48,0.71,Master's,Unemployed,Married,No,No,Business,No,0
EFIBG35BUC,39,65028,110995,367,58,1,18.92,48,0.83,Master's,Part-time,Divorced,No,Yes,Education,No,0
FERD05BR2L,66,78011,216848,533,34,4,12.8,24,0.4,Master's,Part-time,Divorced,No,Yes,Auto,No,0
JU6TNS7ZGI,46,109435,204711,307,100,2,8.85,48,0.64,High School,Self-employed,Married,No,Yes,Education,Yes,0
G7L6IAFYEI,63,96402,21916,663,110,4,15.73,48,0.27,Master's,Self-employed,Married,No,No,Home,Yes,0
N5JB27NBPD,26,136174,156668,838,57,3,12.3,48,0.59,PhD,Part-time,Single,No,Yes,Auto,No,0
ITVJO5E505,61,134167,19015,329,3,4,20.29,24,0.41,High School,Part-time,Married,Yes,Yes,Home,Yes,0
1536AWK2Q6,56,122301,239697,439,12,2,13.02,48,0.68,Bachelor's,Self-employed,Single,Yes,Yes,Other,Yes,0
HAULF2ORH9,40,127747,203080,795,101,2,21.82,48,0.28,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,0
I5R6T3IYSL,48,59112,206840,833,31,3,16.43,36,0.65,Master's,Unemployed,Divorced,Yes,Yes,Education,Yes,0
AUC1DIYQX8,61,29387,193929,366,41,2,13.79,48,0.16,Bachelor's,Part-time,Married,Yes,Yes,Business,Yes,0
KILKL27HYU,54,81780,135959,366,47,2,7.68,24,0.83,High School,Part-time,Single,Yes,Yes,Home,No,0
WM5LSAYOQM,51,82930,150463,683,86,1,9.31,48,0.7,PhD,Unemployed,Divorced,No,No,Auto,Yes,0
SK36G88Y5L,51,111947,26585,361,38,4,6.6,24,0.2,Bachelor's,Unemployed,Married,No,No,Other,No,0
BZ5MB99CR9,44,79562,71480,306,22,1,17.35,24,0.79,PhD,Full-time,Divorced,No,Yes,Education,Yes,0
Y5MX58Y70K,56,71040,220241,401,44,2,23.04,36,0.41,Bachelor's,Full-time,Married,Yes,Yes,Business,No,0
3T99YG92MP,45,102795,19093,444,107,1,7.82,12,0.3,Master's,Part-time,Divorced,No,No,Auto,Yes,0
E6IOKIPRVZ,20,99771,52719,702,118,3,17.79,48,0.12,High School,Unemployed,Married,Yes,No,Business,Yes,0
IC8EPFQOUO,50,60861,211052,576,8,3,19.23,48,0.66,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,No,0
KBO45932MI,20,17531,170161,822,103,3,24.74,12,0.31,Master's,Full-time,Single,Yes,Yes,Auto,No,1
1TG678RK9V,22,113781,241419,759,49,3,22.49,12,0.48,PhD,Self-employed,Single,No,Yes,Other,No,1
WERBC7BZAV,36,146351,249169,389,115,1,6.0,36,0.24,High School,Self-employed,Married,Yes,No,Home,No,0
PC0N9GJTCH,31,38277,73062,687,12,1,16.0,24,0.6,Bachelor's,Self-employed,Single,No,No,Education,Yes,1
W7109IM76N,40,63511,159189,847,91,4,24.7,60,0.65,Bachelor's,Full-time,Married,No,Yes,Business,No,0
ELG7FQUA8T,46,132878,46067,782,54,1,20.91,60,0.78,High School,Full-time,Divorced,Yes,Yes,Business,No,0
3G0EA1QY9Y,25,16796,21265,668,22,4,7.01,12,0.48,Master's,Full-time,Married,Yes,No,Education,Yes,0
XVP5TO4X1K,25,57145,7614,455,88,2,2.85,48,0.42,Master's,Self-employed,Married,Yes,No,Home,Yes,0
1XDZVNZPZU,57,131450,9843,648,65,3,18.22,48,0.78,PhD,Self-employed,Married,No,Yes,Business,Yes,0
JKJ4ZTVDJK,30,76868,208299,663,67,1,4.86,48,0.13,Master's,Full-time,Single,Yes,No,Auto,Yes,0
8VU1Y1YZFL,39,55968,194624,418,57,4,14.91,12,0.34,PhD,Full-time,Divorced,Yes,No,Education,Yes,0
6O5TAR9ZZC,19,132938,147583,345,104,3,10.88,12,0.61,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
DC6UHPWO7Y,31,102470,215195,807,105,4,11.24,12,0.51,Bachelor's,Full-time,Married,Yes,No,Home,Yes,0
RRT25UA8JX,29,17168,160532,726,56,1,4.29,12,0.3,Master's,Full-time,Married,No,No,Education,No,1
C6NDW37CRC,60,99000,188578,524,29,4,9.38,60,0.17,PhD,Part-time,Divorced,No,No,Business,No,1
8SP8033BST,68,57388,14758,581,79,4,4.78,60,0.45,High School,Full-time,Married,No,Yes,Auto,No,0
BE5BTP1UR5,63,111917,33265,336,44,1,9.4,48,0.45,Bachelor's,Self-employed,Married,Yes,Yes,Education,Yes,0
WKRAG4X8TO,22,20925,145699,790,76,2,6.99,24,0.81,High School,Self-employed,Single,No,Yes,Education,No,0
268A1NIQF3,52,141990,49598,586,86,3,12.15,60,0.22,High School,Part-time,Married,No,Yes,Auto,No,0
XRPGSXYL9L,30,35692,128117,580,76,1,20.27,36,0.36,PhD,Self-employed,Married,Yes,No,Education,No,0
Z64OH27Q21,68,119082,108825,601,5,1,13.2,48,0.72,Master's,Part-time,Single,No,Yes,Business,No,0
Q4D1MRPQFR,58,122251,183564,839,27,1,17.81,60,0.49,Master's,Part-time,Divorced,No,Yes,Other,No,0
AAD79WPUAK,36,51073,217694,679,10,1,18.1,48,0.24,High School,Unemployed,Married,No,No,Education,No,1
WK71X60FU5,54,98366,53282,801,41,4,8.9,60,0.69,Bachelor's,Full-time,Single,Yes,No,Home,No,0
HQIARIBZFM,33,100987,122245,605,48,3,4.36,36,0.88,High School,Part-time,Divorced,No,No,Business,No,0
Z9H0DGI6QT,26,122469,132937,491,16,3,13.27,36,0.88,PhD,Full-time,Married,Yes,Yes,Business,No,0
VI7VFA21O4,25,61132,207254,819,26,4,5.98,60,0.39,Bachelor's,Full-time,Single,No,Yes,Other,No,0
KXR4HJBTYR,42,107983,38035,480,42,1,8.73,36,0.59,Master's,Self-employed,Divorced,No,No,Business,No,0
AQLTD31OJI,40,74557,34734,474,49,1,18.03,24,0.43,PhD,Unemployed,Married,Yes,Yes,Auto,Yes,0
WQACKSIKNT,44,42736,6790,701,46,4,6.86,36,0.78,PhD,Self-employed,Married,Yes,Yes,Education,Yes,0
HNYSCONS79,67,137899,238996,815,13,2,5.03,48,0.43,Bachelor's,Self-employed,Married,No,No,Auto,Yes,0
2PP10SJ3DF,60,27590,90757,353,65,3,3.13,60,0.68,Master's,Unemployed,Divorced,No,No,Home,No,0
7FJJOKAM2Y,48,125605,117780,467,65,1,17.54,36,0.83,Bachelor's,Full-time,Divorced,Yes,Yes,Education,Yes,0
7W6H7TS6QY,23,131595,209870,846,12,3,23.01,36,0.79,Master's,Self-employed,Single,No,Yes,Business,No,1
MY01U3TQDT,32,87498,141802,738,111,3,23.33,12,0.33,High School,Full-time,Married,Yes,Yes,Business,Yes,0
BYQV4KFA42,19,15492,226407,848,44,1,16.71,36,0.52,Master's,Unemployed,Divorced,Yes,No,Business,No,0
9278LBEK28,24,142807,184189,573,74,3,25.0,24,0.23,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,1
81ZPYT2N6W,18,18614,152491,525,113,1,18.04,12,0.76,High School,Full-time,Divorced,Yes,Yes,Education,Yes,1
7M52XDNTTP,46,96722,131739,661,37,3,17.13,24,0.22,PhD,Part-time,Divorced,No,Yes,Home,No,0
2AF3OIAUE6,20,49220,101002,827,74,3,22.2,36,0.18,Bachelor's,Part-time,Single,No,Yes,Home,No,0
LIS0OIOXK2,30,109896,184245,558,23,1,21.63,12,0.64,Master's,Self-employed,Single,Yes,No,Other,No,0
S19GLC210I,62,142426,52983,563,115,3,22.24,36,0.61,PhD,Part-time,Married,Yes,No,Auto,No,0
62HLGFTKCB,48,120020,93442,368,28,2,4.14,60,0.39,PhD,Part-time,Divorced,Yes,No,Business,Yes,0
RL16EC630U,25,103368,237965,624,94,1,3.37,24,0.34,High School,Unemployed,Single,Yes,No,Other,Yes,0
23KJX6KQBB,53,87547,89775,638,72,4,7.39,24,0.73,Master's,Self-employed,Single,Yes,Yes,Home,No,0
TH9OVIN5LI,56,99863,90275,598,36,4,6.74,24,0.73,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,0
61TNBKC2MS,68,133942,54868,596,1,4,6.99,60,0.47,Bachelor's,Full-time,Divorced,Yes,No,Home,Yes,0
7SM9Q8BI56,21,49883,125320,425,69,1,4.71,48,0.25,Master's,Unemployed,Married,No,Yes,Auto,Yes,0
XDJDE286SL,31,70232,35643,663,95,4,20.41,12,0.62,PhD,Part-time,Divorced,No,No,Home,No,0
2HN9XKB9RZ,26,98878,246638,353,95,2,5.81,36,0.25,PhD,Full-time,Single,No,No,Education,Yes,0
XGF8F96PGD,38,134486,6976,761,28,3,3.23,12,0.88,High School,Self-employed,Married,No,No,Education,Yes,1
Y8OIZEIEC3,21,148389,15174,751,12,1,23.06,36,0.85,Master's,Unemployed,Married,No,No,Business,Yes,0
4L2Y93L1CU,32,37184,144977,813,4,2,17.05,60,0.74,Master's,Unemployed,Divorced,No,No,Education,Yes,0
NLKG44WTHA,28,70570,20941,740,27,4,6.08,48,0.79,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
O9IJLHLYER,23,109631,175357,431,71,2,2.49,48,0.42,High School,Part-time,Single,No,No,Business,No,0
E54EM1H4IZ,25,45933,181622,487,84,3,9.98,24,0.75,High School,Full-time,Single,Yes,No,Home,Yes,0
X2LEM57XZH,35,33570,247294,400,106,4,12.2,12,0.56,PhD,Self-employed,Single,Yes,Yes,Business,Yes,0
403VCZNVS5,41,133487,33883,440,7,4,21.15,48,0.39,High School,Self-employed,Single,No,Yes,Home,No,0
DF1LI8AI84,56,74595,91477,630,55,2,17.34,12,0.62,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
7WBJGGT7ZX,36,38997,246423,351,43,1,5.97,60,0.33,High School,Part-time,Single,Yes,No,Other,No,0
M0AXRJLGHF,66,143398,199413,686,2,3,15.66,36,0.28,High School,Unemployed,Married,No,No,Home,Yes,0
OJNPTFRC8N,18,146985,173765,446,45,2,6.58,36,0.12,High School,Unemployed,Married,Yes,No,Auto,Yes,0
Y61ZDCC3TB,23,90456,63894,420,4,1,12.87,12,0.32,PhD,Unemployed,Divorced,No,No,Education,No,0
DY7DMDZA76,32,79534,166863,646,5,1,16.44,12,0.32,High School,Full-time,Single,No,No,Education,Yes,1
8AOWDPO1ZK,58,87814,46448,717,119,3,16.59,60,0.37,High School,Part-time,Single,No,No,Home,No,0
ZP3V2QN63S,64,95206,65776,832,20,4,20.16,48,0.28,Master's,Self-employed,Divorced,Yes,No,Other,No,0
6R9OIHV0XQ,39,92336,248377,580,100,4,4.66,60,0.67,Bachelor's,Full-time,Married,No,No,Home,No,0
YHMB9VFV01,49,56856,210813,838,100,3,7.83,12,0.34,High School,Part-time,Divorced,Yes,No,Home,No,0
0IF1ZSOMIJ,55,95204,173158,672,39,4,22.4,36,0.86,High School,Unemployed,Single,Yes,No,Business,Yes,0
XCPLI3C0OY,39,70392,170017,548,113,4,22.6,24,0.85,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
E9762YACIA,27,104641,46471,509,62,1,11.63,36,0.36,High School,Self-employed,Divorced,No,No,Business,No,0
WYN2DF65KK,55,100760,36857,424,103,3,17.38,60,0.74,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
R10AKQU05N,39,57991,64779,337,97,4,16.39,48,0.26,Master's,Full-time,Married,Yes,Yes,Other,No,0
1GSMV28RO9,48,88226,34695,713,96,3,16.98,60,0.51,PhD,Self-employed,Single,No,No,Education,No,0
XADBACB2IC,43,146571,110953,577,23,1,21.61,48,0.48,Master's,Unemployed,Married,No,Yes,Other,Yes,0
Q5UGVPEPQU,28,56018,160109,580,70,1,13.62,12,0.75,High School,Self-employed,Single,No,Yes,Other,Yes,0
UN2KXVP7HT,58,123877,211738,797,119,3,12.86,48,0.27,PhD,Part-time,Divorced,Yes,No,Other,No,0
MOZ0OZ09Z4,64,46820,112670,360,93,1,16.95,24,0.27,Master's,Full-time,Divorced,Yes,No,Business,No,0
TZM02TQBXV,52,130083,32586,317,92,3,18.45,24,0.39,PhD,Unemployed,Single,No,No,Business,No,0
E58M3F07QM,30,138373,152122,632,91,1,20.22,48,0.11,PhD,Unemployed,Divorced,No,Yes,Auto,No,0
13FJBIP3YA,31,71506,191784,718,70,4,24.89,36,0.32,High School,Full-time,Married,No,Yes,Business,No,0
BTIU1HLIR1,34,58689,113316,817,1,4,3.73,48,0.29,Master's,Full-time,Married,No,No,Other,No,1
Z9B9APM8RF,64,49053,47010,430,93,4,10.87,48,0.51,High School,Self-employed,Divorced,No,No,Education,Yes,0
4GILYSAZTU,58,53840,28434,352,24,1,24.53,48,0.7,Master's,Full-time,Divorced,Yes,Yes,Other,Yes,0
K34SQUPW9A,47,15579,50698,837,116,2,10.32,36,0.65,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
D1SL5DKMQG,31,130147,233954,389,20,3,12.1,36,0.87,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
LF6N25WIUI,22,98890,191057,433,12,4,13.78,12,0.23,High School,Part-time,Divorced,No,No,Other,Yes,0
IIMG4SQBK6,36,59176,102957,430,52,4,4.47,36,0.7,Bachelor's,Full-time,Married,No,Yes,Other,Yes,0
HV50EHLLBT,25,93212,5940,802,84,2,23.53,36,0.78,High School,Full-time,Single,Yes,No,Auto,No,0
7L6X9A8W7Y,33,103318,160579,373,40,2,10.65,12,0.67,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
UG3ZUQ79CT,35,86993,112778,446,117,1,3.28,36,0.18,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0
9M9VIGUJQS,50,98135,156249,548,90,3,13.92,48,0.23,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
NMUO63DWQZ,41,39063,163987,430,113,1,24.3,60,0.88,Bachelor's,Full-time,Married,Yes,Yes,Business,No,1
VRG1P1PAP1,25,138227,77339,681,42,4,12.12,48,0.61,High School,Unemployed,Single,No,No,Business,Yes,0
LFMIG3ZENW,21,138891,15043,635,49,3,5.39,24,0.63,Master's,Full-time,Divorced,Yes,Yes,Auto,No,0
JSIYXL94D0,48,100156,12190,614,107,2,5.11,12,0.52,PhD,Unemployed,Single,Yes,Yes,Education,Yes,0
6B4366WHGQ,29,104637,120137,713,15,3,19.19,24,0.24,Master's,Part-time,Single,Yes,Yes,Business,No,0
2O8DGDSA1S,21,66549,215010,461,118,4,23.82,60,0.7,PhD,Self-employed,Divorced,No,Yes,Home,No,0
XH60AAHTON,62,73970,5534,383,80,1,2.64,12,0.61,Bachelor's,Self-employed,Single,Yes,No,Business,No,0
YANA4PZOAG,28,93899,28021,731,89,3,11.4,12,0.69,Bachelor's,Part-time,Divorced,No,No,Home,No,0
V4WPDF5IEP,55,33583,172173,742,41,1,17.7,12,0.53,PhD,Part-time,Divorced,Yes,Yes,Auto,No,1
UXVLOZVQRU,66,88154,59164,752,64,4,2.29,48,0.29,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
4Z11ZFOY0E,23,20315,239567,340,15,1,13.93,60,0.3,High School,Part-time,Divorced,No,Yes,Business,No,1
05KKYWZPUG,62,65757,240119,672,80,4,2.31,48,0.28,Master's,Self-employed,Single,Yes,No,Education,Yes,0
D3BENECHCU,50,43465,148844,344,31,3,16.77,48,0.36,Bachelor's,Part-time,Divorced,No,Yes,Home,Yes,1
VZIOOCKKCW,29,89804,76602,640,90,4,13.38,48,0.18,Bachelor's,Part-time,Married,Yes,Yes,Education,No,0
6WJ5V6Q3C2,56,95346,81227,448,21,4,21.42,24,0.49,PhD,Self-employed,Divorced,No,Yes,Auto,No,1
2ZKNK8344H,53,81704,55053,763,22,1,5.84,60,0.64,Bachelor's,Full-time,Married,Yes,Yes,Business,No,0
PYLYWGDOMX,36,121618,81405,628,73,2,23.31,12,0.39,Master's,Full-time,Single,No,Yes,Education,No,0
NULW1L4846,54,92972,97462,780,77,1,21.23,12,0.67,High School,Part-time,Divorced,No,No,Other,No,0
Y3RQ8BTCKO,58,70311,150740,606,10,3,3.82,60,0.67,Master's,Part-time,Divorced,No,No,Auto,No,0
F6706794EN,66,98292,27445,614,1,4,8.68,48,0.29,PhD,Full-time,Married,No,No,Education,Yes,0
Q4EPQ9WUWJ,59,45707,185717,681,93,3,16.55,24,0.9,PhD,Self-employed,Single,No,No,Education,No,0
RZB5F662VH,56,111898,188184,520,89,2,15.28,60,0.23,PhD,Unemployed,Married,No,Yes,Other,Yes,0
GTX29E65BO,34,43230,148933,472,37,1,14.32,24,0.39,PhD,Part-time,Divorced,No,Yes,Other,No,0
1KORLEQ96C,69,30244,221154,714,113,1,6.6,12,0.5,Master's,Part-time,Divorced,Yes,Yes,Auto,No,0
Z3WQCRRV6A,22,121132,155433,615,111,2,9.53,24,0.17,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0
30JUXSVIF1,35,34550,25286,848,11,2,7.46,24,0.22,PhD,Part-time,Married,No,No,Home,Yes,0
NHS7P76B65,69,129686,219961,481,94,2,4.38,12,0.85,Master's,Full-time,Married,No,No,Other,No,0
4RTSXJFQM8,25,39804,89690,303,16,2,21.5,36,0.82,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
4IZ6YR0AGG,57,115559,174208,471,89,2,10.43,12,0.43,PhD,Self-employed,Divorced,Yes,Yes,Education,No,0
6Z9W68QC8X,47,94442,76110,505,6,1,2.01,36,0.74,High School,Self-employed,Married,Yes,Yes,Auto,Yes,0
GJ9IQUVAFC,47,71498,166439,476,106,4,22.3,36,0.29,High School,Unemployed,Single,Yes,No,Business,No,0
1Q1JZA6JDI,25,53839,131365,701,93,2,7.19,60,0.49,High School,Unemployed,Single,Yes,No,Business,No,0
24ILFF6RL0,59,48537,97774,306,115,4,15.29,24,0.59,High School,Part-time,Single,Yes,Yes,Other,No,0
0YX478CJ6N,37,142246,136391,760,47,2,10.23,36,0.84,Bachelor's,Full-time,Married,No,Yes,Education,No,0
ESA0A7I2ZQ,37,28390,69222,392,110,3,11.5,48,0.28,Bachelor's,Full-time,Single,Yes,No,Auto,Yes,0
B285IM8E6H,56,106748,232368,769,33,3,3.03,48,0.49,Bachelor's,Part-time,Single,Yes,No,Other,No,0
2OKUPLMRMJ,38,42602,246348,570,94,4,17.26,48,0.82,High School,Full-time,Married,No,Yes,Home,Yes,0
K118O5M4AZ,33,25389,205692,441,103,4,14.95,60,0.67,PhD,Full-time,Single,Yes,No,Home,No,0
864QCFVF4T,45,139016,112413,708,87,4,8.8,24,0.31,Master's,Unemployed,Divorced,No,Yes,Auto,Yes,0
NULCSHQ61P,67,42069,57337,456,32,4,13.25,48,0.87,Bachelor's,Full-time,Single,Yes,No,Business,No,0
GQUEEYR3RO,19,97219,189133,663,40,2,15.05,48,0.14,Bachelor's,Self-employed,Single,No,Yes,Business,No,0
P4T2HV2FC6,23,103860,174857,557,48,1,17.58,36,0.85,Master's,Self-employed,Divorced,No,Yes,Business,No,0
K9SFUSB8EO,32,77453,146082,471,111,3,21.37,60,0.35,High School,Unemployed,Divorced,No,Yes,Auto,Yes,0
GC54XIALLR,22,19489,49314,648,119,4,13.27,60,0.41,Master's,Self-employed,Divorced,No,No,Other,Yes,0
9XAB5REGVN,29,68735,154608,653,92,1,22.23,12,0.84,High School,Unemployed,Married,Yes,No,Home,Yes,0
ZRUVI1H7H6,63,90321,121356,382,42,4,4.45,24,0.12,High School,Part-time,Married,No,No,Education,No,0
S9KGRITOAP,62,98349,62184,439,26,4,7.55,60,0.82,High School,Unemployed,Single,No,No,Auto,Yes,0
GQARV80F9O,41,99348,29462,552,3,3,16.31,12,0.89,PhD,Unemployed,Single,Yes,No,Auto,Yes,0
5Q4YRIZ8XO,38,105918,86804,803,53,1,21.39,60,0.36,Bachelor's,Part-time,Married,Yes,Yes,Education,No,0
WW00J3HHH3,51,113127,28000,609,95,4,14.22,24,0.69,High School,Self-employed,Married,Yes,Yes,Home,No,0
ESDFBLRJPZ,53,46916,243387,354,74,3,22.1,48,0.75,Master's,Full-time,Divorced,Yes,Yes,Home,No,0
MFTTAIAKM6,56,122283,120573,334,63,1,5.37,24,0.9,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
EUS3617L7R,42,84936,29685,585,23,4,11.5,60,0.83,PhD,Part-time,Divorced,No,Yes,Other,Yes,0
TB2Z19MKYV,56,109106,184708,317,26,2,7.0,36,0.34,High School,Part-time,Divorced,Yes,No,Other,No,1
PZUQ1O29S6,49,48386,154283,788,65,4,24.41,60,0.47,PhD,Self-employed,Divorced,No,No,Business,Yes,0
7OV23JEHP4,50,33740,231960,745,2,1,13.29,60,0.26,High School,Part-time,Divorced,Yes,No,Business,Yes,1
LKB13WTVRL,32,48701,97274,617,43,1,8.27,24,0.5,High School,Self-employed,Single,No,Yes,Other,No,0
UM8G6DDEL6,20,19476,244026,406,80,2,13.54,60,0.59,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1
YS338T6LQ6,58,21021,107489,432,36,2,4.3,12,0.53,Bachelor's,Self-employed,Married,No,No,Education,No,0
7KHJTZS7HB,31,57671,63631,331,46,3,9.65,48,0.22,High School,Full-time,Divorced,Yes,No,Other,Yes,0
1TI858GWKY,57,49703,41159,705,59,3,16.74,36,0.11,Master's,Self-employed,Divorced,Yes,Yes,Home,Yes,0
2NXF9RGRMF,20,94717,48151,757,119,2,22.02,60,0.22,PhD,Unemployed,Married,No,Yes,Auto,No,1
ZL21NOUHMD,26,90373,116192,669,69,3,16.38,36,0.14,Master's,Part-time,Married,No,Yes,Education,No,0
FLJNSWEP3H,50,95445,57751,468,53,2,22.75,48,0.58,Bachelor's,Full-time,Divorced,No,Yes,Education,No,0
W2J5LG6KX0,57,61150,124399,700,28,1,19.85,60,0.23,High School,Part-time,Divorced,Yes,Yes,Home,Yes,0
BY9OE2H704,69,108223,144141,325,61,4,9.84,60,0.6,Master's,Full-time,Married,No,Yes,Education,No,0
JOEY58RZJL,57,88068,7001,587,47,3,2.39,36,0.51,Bachelor's,Unemployed,Divorced,Yes,Yes,Other,Yes,0
MJN3C3VGY1,44,127944,47048,827,84,2,9.68,60,0.15,PhD,Part-time,Single,No,No,Auto,No,0
QUO67ML76Z,50,129100,20296,382,79,1,19.53,36,0.26,High School,Self-employed,Single,Yes,No,Education,No,0
F7L9RYH8D3,36,93246,83752,338,33,3,8.72,36,0.46,Master's,Self-employed,Married,Yes,Yes,Other,Yes,0
ELGUTIWXOB,36,101932,11760,561,87,2,11.96,36,0.37,Master's,Self-employed,Single,No,No,Home,Yes,0
CP8YPNZHA1,68,65807,55587,494,32,4,17.0,24,0.49,PhD,Unemployed,Divorced,Yes,Yes,Home,Yes,0
15IQVGHGG7,57,101207,140775,425,56,1,20.29,60,0.74,Bachelor's,Unemployed,Single,No,No,Auto,No,0
U9AW664IC6,29,130810,53529,675,7,2,11.11,60,0.31,Bachelor's,Full-time,Married,No,No,Auto,Yes,0
SBZVD7XO6G,59,53713,177248,313,6,2,19.94,36,0.22,Master's,Self-employed,Married,Yes,Yes,Education,No,0
ZEJX57HZTG,51,126712,131159,570,100,4,21.82,24,0.49,High School,Full-time,Married,No,No,Business,Yes,0
RI7IG17PBO,28,104300,21008,729,39,2,10.09,60,0.74,Bachelor's,Self-employed,Single,No,Yes,Other,No,0
1UVGTZJ3WX,20,128828,44727,843,115,3,9.32,12,0.45,High School,Self-employed,Married,Yes,Yes,Other,No,0
8YGCQBWSA7,25,68599,223044,840,31,4,4.89,60,0.21,High School,Unemployed,Married,Yes,No,Home,Yes,0
3H073XII53,55,68267,71820,720,17,1,23.22,36,0.57,High School,Unemployed,Divorced,No,Yes,Auto,No,0
G4M6KC45UZ,56,135448,222930,466,41,3,14.14,24,0.72,PhD,Self-employed,Single,Yes,No,Other,Yes,0
DGYMZXK6HW,38,148692,12215,667,66,4,7.56,36,0.53,PhD,Self-employed,Single,No,Yes,Home,Yes,0
J754PUVZDV,62,95300,36004,335,19,4,17.03,60,0.44,PhD,Part-time,Married,No,Yes,Home,No,0
7B636PGU0V,66,118901,165977,619,40,1,20.94,24,0.77,PhD,Part-time,Divorced,No,Yes,Auto,Yes,0
BRM6QGC2BE,19,100926,51316,432,21,2,17.4,48,0.55,Master's,Unemployed,Divorced,No,Yes,Other,Yes,0
S97DFWDLCW,57,54015,221052,476,27,1,20.77,24,0.39,Master's,Unemployed,Divorced,Yes,No,Business,No,0
435VXUMT7U,30,130372,21185,800,66,1,20.16,12,0.3,PhD,Self-employed,Single,No,Yes,Business,No,1
PHC7V1659B,24,130531,204077,585,80,4,24.06,60,0.72,PhD,Full-time,Married,Yes,Yes,Auto,Yes,0
BZ1OHUZIP1,44,136825,168220,712,115,1,14.27,12,0.11,High School,Self-employed,Single,Yes,No,Other,No,0
0FVFAG58UD,38,43658,50939,454,58,1,6.27,48,0.64,Master's,Part-time,Single,Yes,Yes,Education,No,0
LODJN1WZ7F,27,55390,38588,322,40,2,4.89,24,0.14,Bachelor's,Unemployed,Married,Yes,No,Home,No,0
V1S8HJAXK5,18,18544,128723,486,15,2,9.94,36,0.87,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,0
C4WO2AIDE1,51,100270,173195,360,56,4,5.27,60,0.39,High School,Full-time,Married,Yes,No,Auto,Yes,0
Y7WQJU6R3K,21,135505,135766,714,95,4,22.47,48,0.25,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
G8M657L3EF,32,137742,181201,717,41,3,19.32,12,0.83,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
SC5YWJMVTV,63,101982,147130,355,48,1,15.5,12,0.73,High School,Unemployed,Married,No,No,Education,Yes,0
TC1C1HT3AX,53,63971,8650,573,8,4,18.53,12,0.85,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0
Y53SNSJ31N,56,148073,106082,813,45,3,17.41,24,0.5,High School,Unemployed,Divorced,Yes,No,Business,No,0
